bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_flagged_lab_conditions,bike_activity_surface_type,bike_activity_smoothness_type
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,bb5cbe35-d4eb-4fb9-98a2-6a8ab06f59b1,1626969713925,13.6421928,52.4610023,3.2155027,4.3085403,8.040023,0.9680958,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,0983f667-0fb6-45c7-be68-b3bcb2e9358a,1626969713992,13.6421928,52.4610023,3.2155027,-4.308117,-0.26805782,-0.8207383,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,f89d8dcd-0084-45e8-a476-68494b4c16e6,1626969714058,13.6421928,52.4610023,3.2155027,3.1706953,-3.5173967,2.2552776,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,d9462bdd-6e40-406d-81d0-dd80173dbcdb,1626969714125,13.6421479,52.4610161,4.221959,-0.48642266,-9.463837,3.5633745,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,b9b4f252-9d33-4c92-844d-3bd2ac357066,1626969714175,13.6421479,52.4610161,4.221959,1.0110569,-6.4137,-3.5921867,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,7c08dd8e-9412-4585-b429-b278c24e7e9e,1626969714242,13.6421479,52.4610161,4.221959,-5.7505965,-5.9574027,-0.60431576,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,752d39e4-e9d4-4d51-9ee3-f48cac2594f2,1626969714309,13.6421479,52.4610161,4.221959,2.5324974,-5.2446084,-0.22606277,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,3377c418-e826-4dae-9854-dd1894f275dc,1626969714375,13.6421479,52.4610161,4.221959,-5.267588,-6.397935,4.5940733,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,f3ee995a-44bb-4cea-b39d-4f0fcba85c4f,1626969714442,13.6421479,52.4610161,4.221959,-3.912997,0.5714359,3.0229359,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,daf62c48-6379-4138-824e-d8f55dc98c01,1626969714509,13.6421479,52.4610161,4.221959,0.8578261,-5.7886014,2.3757744,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,904e3faf-72c4-4698-9df5-bc83d2e2d4e3,1626969714575,13.6421479,52.4610161,4.221959,2.8293755,-5.376072,-1.6453118,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,fb254269-c617-4a65-bbb0-6e0c104b8de3,1626969714641,13.6421479,52.4610161,4.221959,-1.0745852,-6.2093906,2.9044266,on bike mount,road bicycle,False,gravel,intermediate
177022c9-6ad0-4dfe-85d0-f7f342cbb2b3,95237026-ece9-4e15-81ec-bd68b4d32e69,41d959b1-3408-4ce2-9fa7-3603d89d64c3,1626969714708,13.6421479,52.4610161,4.221959,-1.0868386,-3.1326659,-0.34464073,on bike mount,road bicycle,False,gravel,intermediate
