bike_activity_uid,bike_activity_sample_uid,bike_activity_measurement,bike_activity_measurement_timestamp,bike_activity_measurement_lon,bike_activity_measurement_lat,bike_activity_measurement_speed,bike_activity_measurement_accelerometer_x,bike_activity_measurement_accelerometer_y,bike_activity_measurement_accelerometer_z,bike_activity_phone_position,bike_activity_bike_type,bike_activity_flagged_lab_conditions,bike_activity_surface_type,bike_activity_smoothness_type
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,f0605477-5e13-41d8-b640-38cf8affa021,1632157827540,13.3920855,52.4743365,6.1641893,-1.3029941,-0.6163881,1.0175858,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,f3553bcb-6feb-4586-8f5f-c4854b61c74d,1632157827590,13.3920855,52.4743365,6.1641893,-3.5706854,4.002207,-2.6327047,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,1302eea7-957e-49bd-95d9-3c491a7c6d06,1632157827657,13.3920855,52.4743365,6.1641893,-1.9731412,-1.6701779,1.021594,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,f0f37d1d-04af-4ac8-914d-839fac50d5d8,1632157827723,13.3921732,52.4743451,6.9309716,0.024836898,0.4478283,-2.0388007,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,57b7c048-a758-4d14-bb69-630c592c1e4c,1632157827789,13.3921732,52.4743451,6.9309716,-0.02145654,1.0483618,1.5708466,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,bfa79641-0906-42b3-8b91-77edba324058,1632157827840,13.3921732,52.4743451,6.9309716,-0.7209537,0.68677664,-2.4472532,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,5b0fe160-ddd0-4280-a719-4ee37550d734,1632157827907,13.3921732,52.4743451,6.9309716,-1.0847499,-1.845617,1.8473177,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,77b4d684-1ec9-4491-b562-e0d16d2332ad,1632157827974,13.3921732,52.4743451,6.9309716,-0.45505393,1.382247,-3.627728,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,63e35a01-f4d1-42f1-bb96-4a7f2c5afd7a,1632157828041,13.3921732,52.4743451,6.9309716,-0.28175038,4.169596,-1.904005,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,87c8ed65-b2e5-429a-b041-ae8dc0a60243,1632157828108,13.3921732,52.4743451,6.9309716,-2.0406187,3.007265,-0.92933464,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,b7055939-3ad2-4495-8d95-955db3e2287d,1632157828174,13.3921732,52.4743451,6.9309716,-2.6971207,-2.5396647,-1.2571354,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,8cc60985-696e-4e75-942f-1c7b9328a80c,1632157828242,13.3921732,52.4743451,6.9309716,-1.1826191,-1.4871471,-0.26834488,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,acbdf1ce-53dd-49b3-b474-32123a9d263b,1632157828308,13.3921732,52.4743451,6.9309716,0.71331596,-2.5658321,1.6154108,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,132d4140-f0bf-4c96-8481-940d1c505c53,1632157828375,13.3921732,52.4743451,6.9309716,-2.2611394,0.28613114,-5.330783,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,919aa85a-0ed9-4071-a084-c29ab1997892,1632157828442,13.3921732,52.4743451,6.9309716,0.5885577,0.88848376,-5.0728264,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,849c5292-f088-440c-9ba4-353dc1e8bc19,1632157828509,13.3921732,52.4743451,6.9309716,-1.7893623,1.7687721,-0.6755409,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,b0a98b24-075d-46f8-95cf-63a098d18ae7,1632157828575,13.3921732,52.4743451,6.9309716,2.2752628,4.1788864,1.0924006,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,6e22e9ca-17fe-401b-9dbf-10c86e0531ae,1632157828642,13.3921732,52.4743451,6.9309716,0.09712827,0.4587536,-0.6574402,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,4a9c5d93-a411-4cc3-9d55-c2bfd5e8eb30,1632157828693,13.3921732,52.4743451,6.9309716,-2.0285423,-1.5835434,3.0141754,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,ddedbd5a-d79a-4574-ad41-25fc60656feb,1632157828759,13.3922965,52.474357,7.55062,-0.6806184,-1.2010343,4.0622215,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,abfa88c3-9930-446a-8bc5-09fcdc6f6759,1632157828809,13.3922965,52.474357,7.55062,1.9689573,-2.895566,-0.38282394,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,0bb77a5c-5d35-4b80-949d-ead9e6f0ba34,1632157828876,13.3922965,52.474357,7.55062,-0.7553963,2.522191,0.16707993,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,34d49b7c-cc74-4f28-93fa-1010f2b912c7,1632157828942,13.3922965,52.474357,7.55062,-0.105777025,-0.12000108,0.44049644,on bike mount,cyclo cross,True,asphalt,good
2fbff4eb-b095-4ca6-a48e-70377cf64f28,b95fa088-2034-4bec-abcb-e5f586d916d3,eefe8b3c-b6ab-437d-8f17-3f0635aae5f3,1632157829009,13.3922965,52.474357,7.55062,-1.1751951,-5.8083267,2.9806185,on bike mount,cyclo cross,True,asphalt,good
